# Wavelength (nm)	Intensity
729.74359	0.0
729.91455	0.0
730.08545	0.0
730.25641	0.0
730.42737	0.0
730.59827	0.0
730.76923	0.0
730.94019	0.0
731.11108	0.0
731.28204	0.0
731.45300	0.0
731.62390	0.0
731.79486	0.0
731.96582	0.0
732.13678	0.0
732.30768	0.0
732.47864	0.0
732.64960	0.0
732.82050	0.0
732.99146	0.0
733.16241	0.0
733.33331	0.0
733.50427	0.0
733.67523	0.0
733.84613	0.0
734.01709	0.0
734.18805	0.0
734.35895	0.0
734.52991	0.0
734.70087	0.0
734.87177	0.0
735.04272	0.0
735.21368	0.0
735.38464	0.0
735.55554	0.0
735.72650	0.0
735.89746	0.0
736.06836	0.0
736.23932	0.0
736.41028	0.0
736.58118	0.0
736.75214	0.0
736.92310	0.0
737.09399	0.0
737.26495	0.0
737.43591	0.0
737.60681	0.0
737.77777	0.0
737.94873	0.0
738.11963	0.0
738.29059	0.0
738.46155	0.0
738.63251	0.0
738.80341	0.0
738.97437	0.0
739.14532	0.0
739.31622	0.0
739.48718	0.0
739.65814	0.0
739.82904	0.0
740.00000	0.0
740.17096	0.0
740.34186	0.0
740.51282	0.0
740.68378	0.0
740.85468	0.0
741.02563	0.0
741.19659	0.0
741.36749	0.0
741.53845	0.0
741.70941	0.0
741.88037	0.0
742.05127	0.0
742.22223	0.0
742.39319	0.0
742.56409	0.0
742.73505	0.0
742.90601	0.0
743.07690	0.0
743.24786	0.0
743.41882	0.0
743.58972	0.0
743.76068	0.0
743.93164	0.0
744.10254	0.0
744.27350	0.0
744.44446	0.0
744.61536	0.0
744.78632	0.0
744.95728	0.0
745.12823	0.0
745.29913	0.0
745.47009	0.0
745.64105	0.0
745.81195	0.0
745.98291	0.0
746.15387	0.0
746.32477	0.0
746.49573	0.0
746.66669	0.0
746.83759	0.0
747.00854	0.0
747.17950	0.0
747.35040	0.0
747.52136	0.0
747.69232	0.0
747.86322	0.0
748.03418	0.0
748.20514	0.0
748.37610	0.0
748.54700	0.0
748.71796	0.0
748.88892	0.0
749.05981	0.0
749.23077	0.0
749.40173	0.0
749.57263	0.0
749.74359	0.0
749.91455	0.0
750.08545	0.0
750.25641	0.0
750.42737	0.0
750.59827	0.0
750.76923	0.0
750.94019	0.0
751.11108	0.0
751.28204	0.0
751.45300	0.0
751.62390	0.0
751.79486	0.0
751.96582	0.0
752.13678	0.0
752.30768	0.0
752.47864	0.0
752.64960	0.0
752.82050	0.0
752.99146	0.0
753.16241	0.0
753.33331	0.0
753.50427	0.0
753.67523	0.0
753.84613	0.0
754.01709	0.0
754.18805	0.0
754.35895	0.0
754.52991	0.0
754.70087	0.0
754.87177	0.0
755.04272	0.0
755.21368	0.0
755.38464	0.0
755.55554	0.0
755.72650	0.0
755.89746	0.0
756.06836	0.0
756.23932	0.0
756.41028	0.0
756.58118	0.0
756.75214	0.0
756.92310	0.0
757.09399	0.0
757.26495	0.0
757.43591	0.0
757.60681	0.0
757.77777	0.0
757.94873	0.0
758.11963	0.0
758.29059	0.0
758.46155	0.0
758.63251	0.0
758.80341	0.0
758.97437	0.0
759.14532	0.0
759.31622	0.0
759.48718	0.0
759.65814	0.0
759.82904	0.0
760.00000	0.0
760.17096	0.0
760.34186	0.0
760.51282	0.0
760.68378	0.0
760.85468	0.0
761.02563	0.0
761.19659	0.0
761.36749	0.0
761.53845	0.0
761.70941	0.0
761.88037	0.0
762.05127	0.0
762.22223	0.0
762.39319	0.0
762.56409	0.0
762.73505	0.0
762.90601	0.0
763.07690	0.0
763.24786	0.0
763.41882	0.0
763.58972	0.0
763.76068	0.0
763.93164	0.0
764.10254	0.0
764.27350	0.0
764.44446	0.0
764.61536	0.0
764.78632	0.0
764.95728	0.0
765.12823	0.0
765.29913	0.0
765.47009	0.0
765.64105	0.0
765.81195	0.0
765.98291	0.0
766.15387	0.0
766.32477	0.0
766.49573	0.1
766.66669	0.1
766.83759	0.0
767.00854	0.0
767.17950	0.0
767.35040	0.0
767.52136	0.0
767.69232	0.0
767.86322	0.0
768.03418	0.0
768.20514	0.0
768.37610	0.0
768.54700	0.0
768.71796	0.0
768.88892	0.0
769.05981	0.0
769.23077	0.0
769.40173	0.0
769.57263	0.0
769.74359	0.1
769.91455	0.1
770.08545	0.1
770.25641	0.0
770.42737	0.0
770.59827	0.0
770.76923	0.0
770.94019	0.0
771.11108	0.0
771.28204	0.0
771.45300	0.0
771.62390	0.0
771.79486	0.0
771.96582	0.0
772.13678	0.0
772.30768	0.0
772.47864	0.0
772.64960	0.0
772.82050	0.0
772.99146	0.0
773.16241	0.0
773.33331	0.0
773.50427	0.0
773.67523	0.0
773.84613	0.0
774.01709	0.0
774.18805	0.0
774.35895	0.0
774.52991	0.0
774.70087	0.0
774.87177	0.0
775.04272	0.0
775.21368	0.0
775.38464	0.0
775.55554	0.0
775.72650	0.0
775.89746	0.0
776.06836	0.0
776.23932	0.0
776.41028	0.0
776.58118	0.0
776.75214	0.0
776.92310	0.0
777.09399	0.0
777.26495	0.1
777.43591	0.1
777.60681	0.1
777.77777	0.0
777.94873	0.0
778.11963	0.0
778.29059	0.0
778.46155	0.0
778.63251	0.0
778.80341	0.0
778.97437	0.0
779.14532	0.0
779.31622	0.0
779.48718	0.0
779.65814	0.0
779.82904	0.0
780.00000	0.0
780.17096	0.0
780.34186	0.0
780.51282	0.0
780.68378	0.0
780.85468	0.0
781.02563	0.0
781.19659	0.0
781.36749	0.0
781.53845	0.0
781.70941	0.0
781.88037	0.0
782.05127	0.0
782.22223	0.0
782.39319	0.0
782.56409	0.0
782.73505	0.0
782.90601	0.0
783.07690	0.0
783.24786	0.0
783.41882	0.0
783.58972	0.0
783.76068	0.0
783.93164	0.0
784.10254	0.0
784.27350	0.0
784.44446	0.0
784.61536	0.0
784.78632	0.0
784.95728	0.0
785.12823	0.0
785.29913	0.0
785.47009	0.0
785.64105	0.0
785.81195	0.0
785.98291	0.0
786.15387	0.0
786.32477	0.0
786.49573	0.0
786.66669	0.0
786.83759	0.0
787.00854	0.0
787.17950	0.0
787.35040	0.0
787.52136	0.0
787.69232	0.0
787.86322	0.0
788.03418	0.0
788.20514	0.0
788.37610	0.0
788.54700	0.0
788.71796	0.0
788.88892	0.0
789.05981	0.0
789.23077	0.0
789.40173	0.0
789.57263	0.0
789.74359	0.0
789.91455	0.0
790.08545	0.0
790.25641	0.0
790.42737	0.0
790.59827	0.0
790.76923	0.0
790.94019	0.0
791.11108	0.0
791.28204	0.0
791.45300	0.0
791.62390	0.0
791.79486	0.0
791.96582	0.0
792.13678	0.0
792.30768	0.0
792.47864	0.0
792.64960	0.0
792.82050	0.0
792.99146	0.0
793.16241	0.0
793.33331	0.0
793.50427	0.0
793.67523	0.0
793.84613	0.0
794.01709	0.0
794.18805	0.0
794.35895	0.0
794.52991	0.0
794.70087	0.0
794.87177	0.0
795.04272	0.0
795.21368	0.0
795.38464	0.0
795.55554	0.0
795.72650	0.0
795.89746	0.0
796.06836	0.0
796.23932	0.0
796.41028	0.0
796.58118	0.0
796.75214	0.0
796.92310	0.0
797.09399	0.0
797.26495	0.0
797.43591	0.0
797.60681	0.0
797.77777	0.0
797.94873	0.0
798.11963	0.0
798.29059	0.0
798.46155	0.0
798.63251	0.0
798.80341	0.0
798.97437	0.0
799.14532	0.0
799.31622	0.0
799.48718	0.0
799.65814	0.0
799.82904	0.0
800.00000	0.0
800.17096	0.0
800.34186	0.0
800.51282	0.0
800.68378	0.0
800.85468	0.0
801.02563	0.0
801.19659	0.0
801.36749	0.0
801.53845	0.0
801.70941	0.0
801.88037	0.0
802.05127	0.0
802.22223	0.0
802.39319	0.0
802.56409	0.0
802.73505	0.0
802.90601	0.0
803.07690	0.0
803.24786	0.0
803.41882	0.0
803.58972	0.0
803.76068	0.0
803.93164	0.0
804.10254	0.0
804.27350	0.0
804.44446	0.0
804.61536	0.0
804.78632	0.0
804.95728	0.0
805.12823	0.0
805.29913	0.0
805.47009	0.0
805.64105	0.0
805.81195	0.0
805.98291	0.0
806.15387	0.0
806.32477	0.0
806.49573	0.0
806.66669	0.0
806.83759	0.0
807.00854	0.0
807.17950	0.0
807.35040	0.0
807.52136	0.0
807.69232	0.0
807.86322	0.0
808.03418	0.0
808.20514	0.0
808.37610	0.0
808.54700	0.0
808.71796	0.0
808.88892	0.0
809.05981	0.0
809.23077	0.0
809.40173	0.0
809.57263	0.0
809.74359	0.0
809.91455	0.0
810.08545	0.0
810.25641	0.0
810.42737	0.0
810.59827	0.0
810.76923	0.0
810.94019	0.0
811.11108	0.0
811.28204	0.0
811.45300	0.0
811.62390	0.0
811.79486	0.0
811.96582	0.0
812.13678	0.0
812.30768	0.0
812.47864	0.0
812.64960	0.0
812.82050	0.0
812.99146	0.0
813.16241	0.0
813.33331	0.0
813.50427	0.0
813.67523	0.0
813.84613	0.0
814.01709	0.0
814.18805	0.0
814.35895	0.0
814.52991	0.0
814.70087	0.0
814.87177	0.0
815.04272	0.0
815.21368	0.0
815.38464	0.0
815.55554	0.0
815.72650	0.0
815.89746	0.0
816.06836	0.0
816.23932	0.0
816.41028	0.0
816.58118	0.0
816.75214	0.0
816.92310	0.0
817.09399	0.0
817.26495	0.0
817.43591	0.0
817.60681	0.0
817.77777	0.0
817.94873	0.0
818.11963	0.0
818.29059	0.0
818.46155	0.0
818.63251	0.0
818.80341	0.0
818.97437	0.0
819.14532	0.0
819.31622	0.0
819.48718	0.0
819.65814	0.0
819.82904	0.0
820.00000	0.0
820.17096	0.0
820.34186	0.0
820.51282	0.0
820.68378	0.0
820.85468	0.0
821.02563	0.0
821.19659	0.0
821.36749	0.0
821.53845	0.0
821.70941	0.0
821.88037	0.0
822.05127	0.0
822.22223	0.0
822.39319	0.0
822.56409	0.0
822.73505	0.0
822.90601	0.0
823.07690	0.0
823.24786	0.0
823.41882	0.0
823.58972	0.0
823.76068	0.0
823.93164	0.0
824.10254	0.0
824.27350	0.0
824.44446	0.0
824.61536	0.0
824.78632	0.0
824.95728	0.0
825.12823	0.0
825.29913	0.0
825.47009	0.0
825.64105	0.0
825.81195	0.0
825.98291	0.0
826.15387	0.0
826.32477	0.0
826.49573	0.0
826.66669	0.0
826.83759	0.0
827.00854	0.0
827.17950	0.0
827.35040	0.0
827.52136	0.0
827.69232	0.0
827.86322	0.0
828.03418	0.0
828.20514	0.0
828.37610	0.0
828.54700	0.0
828.71796	0.0
828.88892	0.0
829.05981	0.0
829.23077	0.0
829.40173	0.0
829.57263	0.0
829.74359	0.0
829.91455	0.0
830.08545	0.0
830.25641	0.0
830.42737	0.0
830.59827	0.0
830.76923	0.0
830.94019	0.0
831.11108	0.0
831.28204	0.0
831.45300	0.0
831.62390	0.0
831.79486	0.0
831.96582	0.0
832.13678	0.0
832.30768	0.0
832.47864	0.0
832.64960	0.0
832.82050	0.0
832.99146	0.0
833.16241	0.0
833.33331	0.0
833.50427	0.0
833.67523	0.0
833.84613	0.0
834.01709	0.0
834.18805	0.0
834.35895	0.0
834.52991	0.0
834.70087	0.0
834.87177	0.0
835.04272	0.0
835.21368	0.0
835.38464	0.0
835.55554	0.0
835.72650	0.0
835.89746	0.0
836.06836	0.0
836.23932	0.0
836.41028	0.0
836.58118	0.0
836.75214	0.0
836.92310	0.0
837.09399	0.0
837.26495	0.0
837.43591	0.0
837.60681	0.0
837.77777	0.0
837.94873	0.0
838.11963	0.0
838.29059	0.0
838.46155	0.0
838.63251	0.0
838.80341	0.0
838.97437	0.0
839.14532	0.0
839.31622	0.0
839.48718	0.0
839.65814	0.0
839.82904	0.0
840.00000	0.0
840.17096	0.0
840.34186	0.0
840.51282	0.0
840.68378	0.0
840.85468	0.0
841.02563	0.0
841.19659	0.0
841.36749	0.0
841.53845	0.0
841.70941	0.0
841.88037	0.0
842.05127	0.0
842.22223	0.0
842.39319	0.0
842.56409	0.0
842.73505	0.0
842.90601	0.0
843.07690	0.0
843.24786	0.0
843.41882	0.0
843.58972	0.0
843.76068	0.0
843.93164	0.0
844.10254	0.0
844.27350	0.0
844.44446	0.0
844.61536	0.0
844.78632	0.0
844.95728	0.0
845.12823	0.0
845.29913	0.0
845.47009	0.0
845.64105	0.0
845.81195	0.0
845.98291	0.0
846.15387	0.0
846.32477	0.0
846.49573	0.0
846.66669	0.0
846.83759	0.0
847.00854	0.0
847.17950	0.0
847.35040	0.0
847.52136	0.0
847.69232	0.0
847.86322	0.0
848.03418	0.0
848.20514	0.0
848.37610	0.0
848.54700	0.0
848.71796	0.0
848.88892	0.0
849.05981	0.0
849.23077	0.0
849.40173	0.0
849.57263	0.0
849.74359	0.0
849.91455	0.0
850.08545	0.0
850.25641	0.0
850.42737	0.0
850.59827	0.0
850.76923	0.0
850.94019	0.0
851.11108	0.0
851.28204	0.0
851.45300	0.0
851.62390	0.0
851.79486	0.0
851.96582	0.0
852.13678	0.0
852.30768	0.0
852.47864	0.0
852.64960	0.0
852.82050	0.0
852.99146	0.0
853.16241	0.0
853.33331	0.0
853.50427	0.0
853.67523	0.0
853.84613	0.0
854.01709	0.0
854.18805	0.0
854.35895	0.0
854.52991	0.0
854.70087	0.0
854.87177	0.0
855.04272	0.0
855.21368	0.0
855.38464	0.0
855.55554	0.0
855.72650	0.0
855.89746	0.0
856.06836	0.0
856.23932	0.0
856.41028	0.0
856.58118	0.0
856.75214	0.0
856.92310	0.0
857.09399	0.0
857.26495	0.0
857.43591	0.0
857.60681	0.0
857.77777	0.0
857.94873	0.0
858.11963	0.0
858.29059	0.0
858.46155	0.0
858.63251	0.0
858.80341	0.0
858.97437	0.0
859.14532	0.0
859.31622	0.0
859.48718	0.0
859.65814	0.0
859.82904	0.0
860.00000	0.0
860.17096	0.0
860.34186	0.0
860.51282	0.0
860.68378	0.0
860.85468	0.0
861.02563	0.0
861.19659	0.0
861.36749	0.0
861.53845	0.0
861.70941	0.0
861.88037	0.0
862.05127	0.0
862.22223	0.0
862.39319	0.0
862.56409	0.0
862.73505	0.0
862.90601	0.0
863.07690	0.0
863.24786	0.0
863.41882	0.0
863.58972	0.0
863.76068	0.0
863.93164	0.0
864.10254	0.0
864.27350	0.0
864.44446	0.0
864.61536	0.0
864.78632	0.0
864.95728	0.0
865.12823	0.0
865.29913	0.0
865.47009	0.0
865.64105	0.0
865.81195	0.0
865.98291	0.0
866.15387	0.0
866.32477	0.0
866.49573	0.0
866.66669	0.0
866.83759	0.0
867.00854	0.0
867.17950	0.0
867.35040	0.0
867.52136	0.0
867.69232	0.0
867.86322	0.0
868.03418	0.0
868.20514	0.0
868.37610	0.0
868.54700	0.0
868.71796	0.0
868.88892	0.0
869.05981	0.0
869.23077	0.0
869.40173	0.0
869.57263	0.0
869.74359	0.0
869.91455	0.0
870.08545	0.0
870.25641	0.0
870.42737	0.0
870.59827	0.0
870.76923	0.0
870.94019	0.0
871.11108	0.0
871.28204	0.0
871.45300	0.0
871.62390	0.0
871.79486	0.0
871.96582	0.0
872.13678	0.0
872.30768	0.0
872.47864	0.0
872.64960	0.0
872.82050	0.0
872.99146	0.0
873.16241	0.0
873.33331	0.0
873.50427	0.0
873.67523	0.0
873.84613	0.0
874.01709	0.0
874.18805	0.0
874.35895	0.0
874.52991	0.0
874.70087	0.0
874.87177	0.0
875.04272	0.0
875.21368	0.0
875.38464	0.0
875.55554	0.0
875.72650	0.0
875.89746	0.0
876.06836	0.0
876.23932	0.0
876.41028	0.0
876.58118	0.0
876.75214	0.0
876.92310	0.0
877.09399	0.0
877.26495	0.0
877.43591	0.0
877.60681	0.0
877.77777	0.0
877.94873	0.0
878.11963	0.0
878.29059	0.0
878.46155	0.0
878.63251	0.0
878.80341	0.0
878.97437	0.0
879.14532	0.0
879.31622	0.0
879.48718	0.0
879.65814	0.0
879.82904	0.0
880.00000	0.0
880.17096	0.0
880.34186	0.0
880.51282	0.0
880.68378	0.0
880.85468	0.0
881.02563	0.0
881.19659	0.0
881.36749	0.0
881.53845	0.0
881.70941	0.0
881.88037	0.0
882.05127	0.0
882.22223	0.0
882.39319	0.0
882.56409	0.0
882.73505	0.0
882.90601	0.0
883.07690	0.0
883.24786	0.0
883.41882	0.0
883.58972	0.0
883.76068	0.0
883.93164	0.0
884.10254	0.0
884.27350	0.0
884.44446	0.0
884.61536	0.0
884.78632	0.0
884.95728	0.0
885.12823	0.0
885.29913	0.0
885.47009	0.0
885.64105	0.0
885.81195	0.0
885.98291	0.0
886.15387	0.0
886.32477	0.0
886.49573	0.0
886.66669	0.0
886.83759	0.0
887.00854	0.0
887.17950	0.0
887.35040	0.0
887.52136	0.0
887.69232	0.0
887.86322	0.0
888.03418	0.0
888.20514	0.0
888.37610	0.0
888.54700	0.0
888.71796	0.0
888.88892	0.0
889.05981	0.0
889.23077	0.0
889.40173	0.0
889.57263	0.0
889.74359	0.0
889.91455	0.0
890.08545	0.0
890.25641	0.0
890.42737	0.0
890.59827	0.0
890.76923	0.0
890.94019	0.0
891.11108	0.0
891.28204	0.0
891.45300	0.0
891.62390	0.0
891.79486	0.0
891.96582	0.0
892.13678	0.0
892.30768	0.0
892.47864	0.0
892.64960	0.0
892.82050	0.0
892.99146	0.0
893.16241	0.0
893.33331	0.0
893.50427	0.0
893.67523	0.0
893.84613	0.0
894.01709	0.0
894.18805	0.0
894.35895	0.0
894.52991	0.0
894.70087	0.0
894.87177	0.0
895.04272	0.0
895.21368	0.0
895.38464	0.0
895.55554	0.0
895.72650	0.0
895.89746	0.0
896.06836	0.0
896.23932	0.0
896.41028	0.0
896.58118	0.0
896.75214	0.0
896.92310	0.0
897.09399	0.0
897.26495	0.0
897.43591	0.0
897.60681	0.0
897.77777	0.0
897.94873	0.0
898.11963	0.0
898.29059	0.0
898.46155	0.0
898.63251	0.0
898.80341	0.0
898.97437	0.0
899.14532	0.0
899.31622	0.0
899.48718	0.0
899.65814	0.0
899.82904	0.0
900.00000	0.0
